point_index,timestamp_utc,status,setpoints_json,measurements_json,trace_name,trace_points,trace_peak_dbm
634,2026-09-03T08:00:21.962318+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 10368686.8687, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.935802
635,2026-09-03T08:00:22.078464+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 10670707.0707, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.899311
636,2026-09-03T08:00:22.181673+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 10972727.2727, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.923091
637,2026-09-03T08:00:22.352230+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 11274747.4747, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.880544
638,2026-09-03T08:00:22.464886+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 11576767.6768, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.889403
639,2026-09-03T08:00:22.548320+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 11878787.8788, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.905914
640,2026-09-03T08:00:22.675246+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 12180808.0808, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.940064
641,2026-09-03T08:00:22.760975+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 12482828.2828, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.933310000000006
642,2026-09-03T08:00:22.931098+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 12784848.4848, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.927049
643,2026-09-03T08:00:23.031830+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 13086868.6869, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.993707
644,2026-09-03T08:00:23.156887+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 13388888.8889, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.00292300000001
645,2026-09-03T08:00:23.255756+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 13690909.0909, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.999768
646,2026-09-03T08:00:23.370369+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 13992929.2929, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.001917
647,2026-09-03T08:00:23.451248+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 14294949.4949, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.010718
648,2026-09-03T08:00:23.568639+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 14596969.697, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.052093
649,2026-09-03T08:00:23.697671+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 14898989.899, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.074389
650,2026-09-03T08:00:23.788269+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 15201010.101, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.097417
651,2026-09-03T08:00:23.907992+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 15503030.303, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.144542
652,2026-09-03T08:00:24.011473+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 15805050.5051, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.176286
653,2026-09-03T08:00:24.150041+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 16107070.7071, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.188682
654,2026-09-03T08:00:24.242773+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 16409090.9091, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.191697
655,2026-09-03T08:00:24.361477+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 16711111.1111, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.103339
656,2026-09-03T08:00:24.443304+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 17013131.3131, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.088064
657,2026-09-03T08:00:24.576200+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 17315151.5152, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.100983
658,2026-09-03T08:00:24.662776+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 17617171.7172, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.059977
659,2026-09-03T08:00:24.745830+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 17919191.9192, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.052073
660,2026-09-03T08:00:24.921336+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 18221212.1212, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.001267
661,2026-09-03T08:00:25.024266+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 18523232.3232, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.02223599999999
662,2026-09-03T08:00:25.164777+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 18825252.5253, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.967825
663,2026-09-03T08:00:25.253673+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 19127272.7273, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.029975
664,2026-09-03T08:00:25.381553+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 19429292.9293, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.96080500000001
665,2026-09-03T08:00:25.467504+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 19731313.1313, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.98618400000001
666,2026-09-03T08:00:25.567168+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 20033333.3333, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.966791
667,2026-09-03T08:00:25.679237+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 20335353.5354, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.92444
668,2026-09-03T08:00:25.765858+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 20637373.7374, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.90447999999999
669,2026-09-03T08:00:25.882920+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 20939393.9394, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.883198
670,2026-09-03T08:00:25.978847+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 21241414.1414, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.901906
671,2026-09-03T08:00:26.097448+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 21543434.3434, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.910763
672,2026-09-03T08:00:26.221822+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 21845454.5455, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.909045
673,2026-09-03T08:00:26.369795+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 22147474.7475, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.897392
674,2026-09-03T08:00:26.516865+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 22449494.9495, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.886194
675,2026-09-03T08:00:26.635605+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 22751515.1515, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.892389
676,2026-09-03T08:00:26.718116+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 23053535.3535, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.905083
677,2026-09-03T08:00:26.873109+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 23355555.5556, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.888535000000005
678,2026-09-03T08:00:26.964693+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 23657575.7576, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.891236
679,2026-09-03T08:00:27.092765+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 23959595.9596, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.93690599999999
680,2026-09-03T08:00:27.186428+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 24261616.1616, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.872477
681,2026-09-03T08:00:27.310764+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 24563636.3636, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.930464
682,2026-09-03T08:00:27.394132+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 24865656.5657, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.894683
683,2026-09-03T08:00:27.514225+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 25167676.7677, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.99382299999999
684,2026-09-03T08:00:27.607176+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 25469696.9697, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.984700000000004
685,2026-09-03T08:00:27.692980+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 25771717.1717, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.928867
686,2026-09-03T08:00:27.807707+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 26073737.3737, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.927374
687,2026-09-03T08:00:27.930429+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 26375757.5758, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.967355999999995
688,2026-09-03T08:00:28.054051+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 26677777.7778, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.995953
689,2026-09-03T08:00:28.167268+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 26979797.9798, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.997793
690,2026-09-03T08:00:28.284930+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 27281818.1818, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.025673
691,2026-09-03T08:00:28.380809+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 27583838.3838, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.030681
692,2026-09-03T08:00:28.467317+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 27885858.5859, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.041633
693,2026-09-03T08:00:28.590662+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 28187878.7879, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.115634
694,2026-09-03T08:00:28.687326+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 28489898.9899, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.155117000000004
695,2026-09-03T08:00:28.810150+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 28791919.1919, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.104969
696,2026-09-03T08:00:28.921983+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 29093939.3939, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.13219
697,2026-09-03T08:00:29.050788+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 29395959.596, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.167298
698,2026-09-03T08:00:29.157478+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 29697979.798, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.13949100000001
699,2026-09-03T08:00:29.243287+00:00,ok,"{""keithley.B.current"": 0.1, ""rigol.1.frequency"": 30000000.0, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.126551
700,2026-09-03T08:00:29.377334+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 100000.0, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.118329
701,2026-09-03T08:00:29.465442+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 402020.20202, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.091869
702,2026-09-03T08:00:29.585940+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 704040.40404, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.055773
703,2026-09-03T08:00:29.670806+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 1006060.60606, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.018619
704,2026-09-03T08:00:29.787401+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 1308080.80808, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.018743
705,2026-09-03T08:00:29.881888+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 1610101.0101, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.028037
706,2026-09-03T08:00:29.964311+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 1912121.21212, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.989692000000005
707,2026-09-03T08:00:30.095638+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 2214141.41414, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.946649
708,2026-09-03T08:00:30.234602+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 2516161.61616, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.950405
709,2026-09-03T08:00:30.329487+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 2818181.81818, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.948539
710,2026-09-03T08:00:30.442560+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 3120202.0202, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.914692
711,2026-09-03T08:00:30.558390+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 3422222.22222, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.907553
712,2026-09-03T08:00:30.705913+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 3724242.42424, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.90506
713,2026-09-03T08:00:30.791430+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 4026262.62626, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.905112
714,2026-09-03T08:00:30.934685+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 4328282.82828, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.879144
715,2026-09-03T08:00:31.074119+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 4630303.0303, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.863857
716,2026-09-03T08:00:31.201407+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 4932323.23232, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.874712
717,2026-09-03T08:00:31.326237+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 5234343.43434, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.888646
718,2026-09-03T08:00:31.455893+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 5536363.63636, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.88248
719,2026-09-03T08:00:31.541289+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 5838383.83838, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.880801000000005
720,2026-09-03T08:00:31.645386+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 6140404.0404, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.862434
721,2026-09-03T08:00:31.752968+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 6442424.24242, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.884927
722,2026-09-03T08:00:31.844619+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 6744444.44444, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.894708
723,2026-09-03T08:00:31.960371+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 7046464.64646, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.884771
724,2026-09-03T08:00:32.078333+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 7348484.84849, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.941905
725,2026-09-03T08:00:32.226622+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 7650505.05051, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.880303
726,2026-09-03T08:00:32.328881+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 7952525.25252, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.940509000000006
727,2026-09-03T08:00:32.445348+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 8254545.45454, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.919070000000005
728,2026-09-03T08:00:32.530624+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 8556565.65657, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.958648
729,2026-09-03T08:00:32.661923+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 8858585.85859, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.007124000000005
730,2026-09-03T08:00:32.750157+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 9160606.06061, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.996984999999995
731,2026-09-03T08:00:32.850910+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 9462626.26263, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.04507
732,2026-09-03T08:00:33.000478+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 9764646.46465, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.97327799999999
733,2026-09-03T08:00:33.131937+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 10066666.6667, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.000674
734,2026-09-03T08:00:33.236038+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 10368686.8687, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.000432
735,2026-09-03T08:00:33.353197+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 10670707.0707, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.023178
736,2026-09-03T08:00:33.444818+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 10972727.2727, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.069152
737,2026-09-03T08:00:33.565723+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 11274747.4747, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.06916100000001
738,2026-09-03T08:00:33.680714+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 11576767.6768, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.16454
739,2026-09-03T08:00:33.773851+00:00,ok,"{""keithley.B.current"": 0.11667, ""rigol.1.frequency"": 11878787.8788, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.184684
